# x_m,y_m,w_tr_right_m,w_tr_left_m
5.964632790693397,-0.40347338501307856,0.6012500901229924,0.7160230352233907
6.007482651798574,-0.4265255119425028,0.5966753590367707,0.7264746380336523
6.049934669561408,-0.4505126307048067,0.5929136756236761,0.7345389279471077
6.091971199081506,-0.4754198770858527,0.5902193342020995,0.7436055242207182
6.1335745937468635,-0.5012323833828792,0.5885325546259297,0.7478122433728066
6.174727205363785,-0.5279352780746522,0.5864783018524443,0.7517465796980525
6.215411384492567,-0.5555136856141315,0.5846899715388302,0.7533314606540612
6.255609481084615,-0.583952726450121,0.5835827497990678,0.7507737611342216
6.295303845537413,-0.6132375174266639,0.5835392685016265,0.7443961815091934
6.334476830293485,-0.6433531727521753,0.5846349554167941,0.7367744436611726
6.373110792093671,-0.6742848057609829,0.5870802753798963,0.725597440102512
6.411188094932466,-0.7060175316832467,0.5909285207773186,0.7149320904440316
6.448691113630188,-0.7385364715600311,0.5962033456244193,0.7028681858783047
6.485602237720075,-0.7718267572502052,0.602899391592573,0.691690761019412
6.521903875063125,-0.8058735371540664,0.6109848855803733,0.6809505534376813
6.557581123806512,-0.840664636181302,0.6203146559071616,0.6703724651082185
6.592616173388089,-0.8761852983295783,0.6299901514386012,0.6600718361922486
6.626989085105419,-0.9124184719858491,0.6395067151270806,0.6507152950003177
6.66068222953246,-0.9493493139380531,0.6487114194751434,0.6423087120000998
6.693677977231844,-0.9869629808753195,0.6575141017564341,0.6329524580329652
6.725958698760612,-1.0252446293809667,0.665857744544354,0.6235632815830366
6.757506764677239,-1.0641794159260887,0.6736731897438889,0.6151235446363503
6.788304545549979,-1.1037524968639074,0.6809357211962271,0.6073912303380755
6.818334411966687,-1.1439490284252891,0.6876636797642858,0.5994782156135748
6.847578734546205,-1.1847541667158072,0.6937908556114754,0.5925440864580506
6.876019883951315,-1.2261530677147559,0.6993857119399458,0.586597304883386
6.9036402309033065,-1.26813088727665,0.7020022662824967,0.581700119253086
6.930422146198115,-1.310672781135778,0.7026977189321005,0.577828718566635
6.956353801255579,-1.3537625747379936,0.7031825423083188,0.5749649520160196
6.9814465697104335,-1.3973787727293794,0.6958742786955134,0.5736135814739823
7.005717625791218,-1.4414985495126666,0.6881345285586894,0.5742873930198105
7.029184143791329,-1.4860990794498212,0.6812123687691424,0.5758985044057887
7.0518632980767695,-1.5311575368928567,0.6755174120144817,0.5788802650907471
7.073772263093367,-1.5766510962204838,0.6707482259280494,0.5854055575445539
7.094928213373178,-1.622556931880537,0.664024602902732,0.5936621731538686
7.115348323539613,-1.6688522184377348,0.6556217366208289,0.6036257158822033
7.135049768310942,-1.7155141306261152,0.6462536522946426,0.6160655096888717
7.154049722501659,-1.762519843404842,0.6365530089820023,0.6292623479982616
7.172365361021321,-1.809846532015861,0.6269307777514637,0.6429812570450298
7.190013858870497,-1.857471372041308,0.6177778227215511,0.6570966020433793
7.207012391133453,-1.9053715394581487,0.6093083578630167,0.671901110763704
7.223378132967523,-1.9535242106874353,0.6017384828312589,0.68576528199203
7.239128259589017,-2.001906562635088,0.5952398419514053,0.6981517083548346
7.25427994625596,-2.0504957727214,0.5899179922541294,0.7111562232575899
7.268850368248005,-2.099269018896604,0.5858341081912861,0.7202928613068363
7.282856700844138,-2.148203479640389,0.5830574712992548,0.7273356683361613
7.296316119299008,-2.19727633394388,0.5816041799827499,0.7349348258159303
7.30924579881885,-2.246464761273758,0.581462036630779,0.7355247480671593
7.3216629145380745,-2.2957459415189785,0.5825968073071844,0.7351126733890603
7.333584641497616,-2.345097054921923,0.5849583056301908,0.7326498176780449
7.345028154626099,-2.394495281996645,0.5869104442153341,0.7261009537209691
7.356010628724695,-2.443917803437865,0.588922428791927,0.7200134461044089
7.366549238456341,-2.493341800024882,0.592492945677045,0.7109141266183483
7.376661158339747,-2.5427444525249046,0.5980704482977702,0.7018431500263832
7.386363562748297,-2.592102941600153,0.605666661927805,0.69297614542322
7.395673625913619,-2.6413944477227242,0.6148033927281988,0.6839250914797723
7.404608521933445,-2.6905961511004595,0.6246976245618091,0.675249099010863
7.413185424783053,-2.739685231616253,0.6319640441154692,0.6681152082730475
7.421420664209515,-2.7886448967614856,0.6378076147713683,0.6622807132685424
7.429327193384475,-2.837482465567634,0.642506766947326,0.6574539454129513
7.436917128292077,-2.8862113306423103,0.6458176010666642,0.6548910397534525
7.444202630186364,-2.9348452002709235,0.6478193781257382,0.6528203576248924
7.4511957433108575,-2.9833970119952067,0.649173202110198,0.6510329112533477
7.45790857618426,-3.0318801074163373,0.6502864866157642,0.6498086895025522
7.464353237437677,-3.0803078281843597,0.650959299175862,0.6492069455815204
7.470541835806014,-3.1286935159933145,0.6512716867175551,0.6488567342000786
7.476486480118797,-3.1770505125726825,0.6512770468050904,0.6487498226896435
7.482199279290621,-3.2253921596761383,0.6510643713472017,0.6489489470854818
7.487692342311487,-3.273731799068626,0.6506409475963664,0.6493724848670623
7.492977778237099,-3.3220827725126787,0.6500055879323041,0.6500062996442536
7.498067696179328,-3.3704584217549862,0.6493138434241313,0.6506790292439473
7.502974205296809,-3.418872088514123,0.6487481931079103,0.6512428505186321
7.5077094147858086,-3.467337114470489,0.6480014326894716,0.6519796354383763
7.512285433871346,-3.515866841259365,0.6470794942152017,0.6528846330872146
7.516714371798621,-3.5644746104682192,0.6468178432319622,0.6530897106824128
7.521008337824722,-3.6131737636392733,0.6466120582618968,0.6532842359733213
7.5251794412107404,-3.661977642278482,0.6462757218600245,0.6536128560877081
7.529239792236025,-3.7108996003567833,0.6462660683785266,0.6536098275570577
7.533201504520745,-3.759953035211317,0.6471076118916613,0.6527829025205945
7.537076687144708,-3.8091512912758865,0.6478536409497795,0.6520520348861245
7.540877449067163,-3.8585077107673706,0.6485148668736553,0.6514055099247852
7.544615899303228,-3.9080356358681336,0.6498305882475804,0.6501276381348123
7.548304146916889,-3.9577484087330412,0.6513920580684935,0.6485712257888412
7.551954301013418,-4.007659371491311,0.652907382959581,0.6470614781450311
7.555578470731364,-4.0577818662440155,0.6544636300091112,0.6455575811001025
7.5591887652342695,-4.108129235057962,0.6563752029933002,0.6436418495618706
7.562797293702178,-4.158714819956791,0.6582760297418297,0.6417352493551964
7.566416165323034,-4.209551962910035,0.6601784507518703,0.6398268435798917
7.5700479678165475,-4.260646791236582,0.6620021697133398,0.6379918475816435
7.573657203036017,-4.311976573848735,0.6637472448089724,0.6362434856228251
7.577198851402533,-4.36351136502388,0.6654214101687987,0.634573597936311
7.580627893405086,-4.415221219009277,0.6668831205155443,0.6331102004577807
7.583899309632247,-4.467076190043846,0.6675065783162097,0.6324516231164186
7.586968080804054,-4.519046332383241,0.6679268903724168,0.632006879735742
7.589789187804052,-4.571101700329029,0.6681019808412422,0.6318204636925316
7.592317616584805,-4.6232124555888525,0.6659349103957027,0.6332452224417391
7.594508343476772,-4.675348581264415,0.662978974590728,0.6363496165407387
7.596316348547039,-4.727480119371038,0.659649218211594,0.6401309300549998
7.5976966126982335,-4.779577125879661,0.6539815710696576,0.6459626747857801
7.598604116968795,-4.83160965675964,0.6476279768265557,0.6523489065193842
7.598993842551709,-4.883547767275464,0.6408919405871575,0.6589818670986152
7.598820770860351,-4.935361511513484,0.6339713693681657,0.6658226821832998
7.598039883642697,-4.987020941825396,0.6264716832595635,0.6732476169908912
7.5966061631691355,-5.038496107993382,0.6199201053310821,0.6789662393196978
7.594474592547303,-5.089757055870328,0.6141726099766966,0.6844864860512984
7.591600156269243,-5.140773825064376,0.6086108699875348,0.6902851957646848
7.587937841204511,-5.1915164448236135,0.6054575896900561,0.6914637558070027
7.58344263849741,-5.241954926349383,0.6031994114166533,0.6934899508678013
7.578069547419035,-5.292059247552193,0.6034000667748255,0.6952104809286235
7.57177358378866,-5.341799320521406,0.6055345441899241,0.6928026965619252
7.564509800155571,-5.391144915478641,0.6080036288601515,0.6914170956862963
7.556233363176927,-5.4400653337643945,0.6122416777893798,0.6866301961810212
7.546899194766486,-5.4885314586634255,0.6161506555368031,0.6828657060780557
7.536462155080107,-5.536514133264082,0.6211527305761021,0.6781596344714255
7.524877179308281,-5.583983604026825,0.6261063585502362,0.6732655219037293
7.512099190967673,-5.630910080197786,0.6304406308682797,0.6692842650923932
7.498083112932294,-5.677263706072021,0.635256969843259,0.6644173036779164
7.482783878565704,-5.723014550396419,0.6387315725635423,0.6609716422816321
7.466168220701519,-5.768136837719036,0.6420347824036607,0.657837952186337
7.448250019465973,-5.812621639201491,0.6443549217654743,0.6555429175442574
7.429054957505972,-5.856464230257012,0.6454243604387379,0.6545475007904974
7.408608732163834,-5.899659889278445,0.6457844457460798,0.6541780189702774
7.386937048817909,-5.942203910220001,0.6447656127534945,0.6552026269565882
7.364067490930436,-5.9840882862357905,0.6428765539266226,0.6568780598148197
7.340023887590602,-6.0253120941209835,0.6405469312116986,0.6591438071400475
7.314831859982226,-6.065870754240034,0.6369000494969975,0.6627438243296299
7.288517038436226,-6.105759666614235,0.6334954203437387,0.6657567122898322
7.2611050639659735,-6.144974213964656,0.6299525354790516,0.6691985170480165
7.232621588420369,-6.183509765877149,0.6254930240419233,0.6739162577528829
7.203092273615159,-6.221361683207764,0.6224350773134503,0.6760118099426492
7.1725427898714775,-6.25852532207901,0.6191865413797565,0.6790859967606176
7.140998814343399,-6.294996037105597,0.6164566030613182,0.6819040715128843
7.108486029411217,-6.330769183738388,0.6154598805965702,0.6818165491725897
7.0750301213044064,-6.365840119784119,0.6146019245510301,0.6829025585306779
7.040656779025106,-6.400204206246091,0.6159609403970127,0.6819867323464128
7.005391693785507,-6.433856807465152,0.6185247743672855,0.6792004083414271
6.969261170854655,-6.46679274545851,0.6202630042321993,0.6775231798776199
6.9322904428555985,-6.499007856349542,0.6209095144917572,0.676940947720528
6.89450518293559,-6.5304975451351,0.621801661160683,0.6772280346978337
6.855931059519995,-6.561257219737501,0.6248949042550369,0.6734724482699112
6.816593735638469,-6.591282290842623,0.6276633802695178,0.6707542192017997
6.77651886874362,-6.6205681713489,0.6294061547144593,0.6690621789086788
6.7357321111962385,-6.64911027541309,0.6303951300877266,0.6683853921199143
6.694259111485815,-6.676904017169552,0.6327635033929885,0.6661249021354357
6.652125516097722,-6.703944809293995,0.6359566997382381,0.6629671276537259
6.609356971773026,-6.730228061646807,0.6381799327947845,0.6607796017735437
6.565979127792247,-6.755749180235066,0.6394416743105451,0.6595540344765262
6.522017637896488,-6.780503566668696,0.6406037739145223,0.658818457860377
6.477498161548805,-6.804486618173788,0.6434827004745737,0.6558248191319321
6.43244636440131,-6.827693728104442,0.6455683084355274,0.65375910535441
6.386887918010656,-6.850120286802752,0.6467328899961123,0.6526151722564295
6.340848498980261,-6.871761682617807,0.6470469674574738,0.6523868478648752
6.294353787772113,-6.892613302908104,0.648554171008307,0.6510233646074004
6.247429467425324,-6.912670534900273,0.6499144977262535,0.6496837980748389
6.200101222365804,-6.93192876633719,0.6503823643836256,0.6492374912096828
6.152394737420032,-6.950383385901911,0.6499515972959765,0.6496796074382918
6.104335854200622,-6.968029727271003,0.6495526747222005,0.6498939198937663
6.055950341791043,-6.984863161620886,0.6501041965970933,0.6492993374911282
6.007263691711729,-7.00087915578575,0.6498263946143812,0.6495778441673278
5.958301579403771,-7.016073107394749,0.6486840752376712,0.6507257186642235
5.909089680362681,-7.030440414186377,0.6485024303898203,0.6508243269806908
5.859653670138032,-7.043976474014331,0.6488869447002276,0.650418189511561
5.810019224331425,-7.05667668485455,0.6484151506717277,0.650869079771609
5.76021201859232,-7.06853644481337,0.6472214114527697,0.6521790575250621
5.710257728611434,-7.079551152136645,0.6476491082618092,0.6515433657119211
5.660182030111165,-7.089716205219723,0.6481529786621764,0.6510138709794433
5.610010598832561,-7.099027002618089,0.6478019427238327,0.6513408443589881
5.559769110518135,-7.107478943058434,0.6471326903431437,0.6525263574086313
5.5094832408900105,-7.115067425449836,0.6482383935021667,0.6507510916270366
5.459178665622595,-7.121787848894651,0.6491780362593531,0.649791978598193
5.408881060309133,-7.127635612698606,0.6492519920996414,0.6496999487923233
5.358616100421468,-7.132606116379466,0.6493608245905026,0.6498073941630476
5.308409461262468,-7.136694759673507,0.651546849371021,0.6472420969055577
5.258286817910614,-7.139896942538873,0.6532070904295648,0.6455570893329885
5.208273845156672,-7.142208065154799,0.6539803257248206,0.6447599034765661
5.15839619887906,-7.143623528275452,0.6555522526248208,0.6424605769245114
5.1086788221982795,-7.144138732424583,0.6592423249839886,0.6379201036203543
5.059148077917596,-7.143749048881531,0.6630187159394729,0.63429780439686
5.009823241532388,-7.142454920980758,0.665876802844637,0.6315952761257784
4.9606980110234,-7.140276977663085,0.6685710938241863,0.6297790345637855
4.911759690161539,-7.137240894123455,0.6736554826095035,0.624998031224951
4.862995583011512,-7.133372345389469,0.6791222717136373,0.6196336121265354
4.814392994022578,-7.128697006371979,0.6837690781962223,0.6150950732814526
4.765939228103985,-7.12324055192172,0.6876074924749135,0.6113548781315872
4.717621590680248,-7.117028656888451,0.691894464164445,0.6078217612552584
4.669427387723188,-7.110086996178952,0.6972267276583817,0.6024357354063913
4.621343925759367,-7.102441244810293,0.7019457122674149,0.5977633840353522
4.57335851185365,-7.094117077955425,0.705971264937706,0.5937762518083278
4.525458453571106,-7.085140170978788,0.7093410600811623,0.5904458126446648
4.4776310589210135,-7.075536199460606,0.7129188752744179,0.5870835218308351
4.429863636287603,-7.065330839209494,0.7161202996935362,0.5838884711629494
4.382143494352571,-7.05454976626387,0.7187431902731755,0.581262598664883
4.3344579420142635,-7.043218656883372,0.7208297302683083,0.5791770760356488
4.286794288308037,-7.031363187532046,0.7221423844096815,0.5776970779790845
4.239139842331531,-7.019009034855302,0.7222468407717455,0.577546466795263
4.191481913177608,-7.006181875652772,0.7218931506834856,0.5778552062023001
4.143807809876907,-6.992907386849042,0.7211044802145005,0.5785939125600075
4.096105226983669,-6.979211357775414,0.719916285136044,0.5797520285688091
4.048361051873156,-6.965119348474576,0.7170712961157447,0.5828288488633926
4.000562575692027,-6.95065702923635,0.7133381278575378,0.5865789677266883
3.952697116949909,-6.935850078658924,0.7092831203777888,0.59065104456542
3.9047519914140287,-6.920724174963909,0.7049283716149813,0.5951029681446284
3.8567145128271823,-6.905304996084796,0.6998434231543926,0.6001826653331647
3.808571993417834,-6.889618219732147,0.6945179448622751,0.6055010935656161
3.760311744267602,-6.873689523442236,0.6889798923595964,0.6110303524055566
3.7119210755794265,-6.857544584613728,0.6835549438956872,0.6163480672358785
3.663387296875537,-6.841209080535614,0.6785073303306957,0.6213651043264673
3.6146977171452845,-6.8247086884087445,0.6733349828980452,0.6265090345215083
3.565849785058694,-6.808059039691725,0.6680547011254403,0.6317650544871457
3.5168815093835715,-6.791235583075859,0.6642148948852301,0.6353405581791622
3.467841038782681,-6.774203721470148,0.6607906824347156,0.6387197941627628
3.418776521755872,-6.756928857686866,0.6571274932686922,0.6423322997435438
3.369736106669574,-6.739376394458658,0.6539072092884707,0.6452915390914808
3.320767941781009,-6.721511734451933,0.6530498767793586,0.6459118783872101
3.271920175258972,-6.703300280277685,0.6519866336770526,0.6469062586995842
3.2232409552028782,-6.684707434500773,0.6506103408357072,0.6483177407171249
3.174778609038734,-6.665698671002828,0.6513622806202423,0.6481958719636577
3.1265814444632714,-6.646239464265346,0.652558846958871,0.6470069758925189
3.078697257645529,-6.626295082175932,0.6531916778777224,0.6463786038916219
3.0311741956363965,-6.605830928354574,0.6546452938261892,0.6449273276696864
2.9840604055016016,-6.5848124064118325,0.6566604586372088,0.6429188627064762
2.9374040343152843,-6.563204919954141,0.6579481365613873,0.6416437919077924
2.8912532291539854,-6.540973872589151,0.6594456420590435,0.6401447852305867
2.8456561370909257,-6.5180846679311255,0.6617032640150067,0.6378866163324396
2.8006609051905302,-6.494502709606424,0.6630634839440162,0.6365282998876762
2.7563156805031546,-6.4701934012591105,0.664024823853015,0.6356665828461996
2.712668610059868,-6.445122146556687,0.6658533980924786,0.6337489628022974
2.6697678408673764,-6.419254349196081,0.6667013943239437,0.6329018505963921
2.6276615199028317,-6.392555412909773,0.666688706766401,0.633179952026609
2.5863977941086413,-6.364990741472293,0.6672789318915062,0.6323455155339116
2.546024810387112,-6.336525738706984,0.6670378497057193,0.6325880576385798
2.5065907155948715,-6.307125808493163,0.6654854229264252,0.6341344163778863
2.4681437396737964,-6.276756422413354,0.6634091807027205,0.6365944437440004
2.4307324169490148,-6.2453833323414365,0.660092379673697,0.6399080026074676
2.3944045447557825,-6.212971701432013,0.6553020007780381,0.6447011574758824
2.359208259003681,-6.179486955976294,0.6491806088614234,0.6503227356536597
2.3251916869791325,-6.144894517381123,0.6419151693486611,0.657233368297988
2.2924029468482727,-6.109159799332943,0.633546783445393,0.6658032059485288
2.260884293404945,-6.072263204321202,0.6245072577856479,0.674155461048537
2.2306545556117716,-6.0342451186294825,0.6147819105872735,0.6830480882122119
2.201726704697597,-5.995160914222702,0.604724097473153,0.6936033803096773
2.1741137127780976,-5.955065951878304,0.5947338486854736,0.7025741902292639
2.1478285566133546,-5.914015585243685,0.5849975332738377,0.7110789016238475
2.122884220740499,-5.872065165843792,0.5759241229316,0.7211864051594026
2.0992936994246056,-5.829270048085444,0.5684834236367388,0.7270559758315605
2.0770699971893136,-5.785685593371842,0.5628271150281026,0.7325750726530339
2.056226170924606,-5.741367267820745,0.5597238970285089,0.7396530009836786
2.0367753891570906,-5.696370833608621,0.5576616050447958,0.740127703372719
2.018730576868339,-5.6507515471915655,0.5583698074156042,0.7413057780501944
2.002104742953029,-5.604564844905039,0.560161323687765,0.7374999821112236
1.986910892844541,-5.557866165055616,0.5642472052267977,0.7341134410910568
1.9731620281649063,-5.51071094763631,0.5702292039101141,0.7278018344355354
1.9608711462811923,-5.463154633653233,0.5768994955922703,0.7218947440874836
1.9500512398211503,-5.415252663928621,0.5837284574629383,0.7152770180571661
1.9407152962294199,-5.367060477231523,0.5904896463055624,0.7087828046621933
1.932876297484515,-5.318633507602612,0.5965261354307825,0.703177800565216
1.9265472201409553,-5.270027180805625,0.6017794421662661,0.6978651597906187
1.921741035217691,-5.22129690176616,0.6059559897627183,0.6939674681579895
1.91847053344822,-5.172494583950876,0.6086859445807191,0.6908237609732047
1.9167490694607334,-5.123678408538443,0.610286364445978,0.6892311612768616
1.916589679133101,-5.074903857034108,0.6112181695232114,0.6883608241676857
1.9180053893462208,-5.026226393339702,0.6122763274160337,0.6879060070570627
1.9210092202846178,-4.977701470038312,0.612803142772007,0.689028778800502
1.9256141866858867,-4.929384532692571,0.6131326192766299,0.6894356671760024
1.9318332983630568,-4.8813310229851945,0.6134495718793237,0.6903169613574422
1.9396795601507733,-4.833596381230329,0.6139162734177406,0.6928544146544753
1.9491659713083642,-4.7862360486262885,0.6146024202011391,0.692269443514088
1.9603055243139793,-4.73930546954963,0.6155701730517159,0.6931064894709734
